Close Year,Date Stamp,Number of Records (copy),Number of Records,Type Desc,Uniq Id,Allegation Desc
2006,5/12/17,1,1,Discourtesy,2791,Word
2006,5/12/17,1,1,Discourtesy,2792,Word
2006,5/12/17,1,1,Discourtesy,2843,Word
2006,5/12/17,1,1,Discourtesy,2844,Word
2006,5/12/17,1,1,Discourtesy,2846,Word
2006,5/12/17,1,1,Discourtesy,2847,Word
2006,5/12/17,1,1,Discourtesy,2848,Word
2006,5/12/17,1,1,Discourtesy,2879,Word
2006,5/12/17,1,1,Discourtesy,2883,Word
2006,5/12/17,1,1,Discourtesy,2886,Word
2006,5/12/17,1,1,Discourtesy,2894,Word
2006,5/12/17,1,1,Discourtesy,2895,Word
2006,5/12/17,1,1,Discourtesy,2899,Word
2006,5/12/17,1,1,Discourtesy,2944,Word
2006,5/12/17,1,1,Discourtesy,2945,Word
2006,5/12/17,1,1,Discourtesy,2960,Word
2006,5/12/17,1,1,Discourtesy,2995,Word
2006,5/12/17,1,1,Discourtesy,2999,Word
2006,5/12/17,1,1,Discourtesy,3008,Word
2006,5/12/17,1,1,Discourtesy,3014,Word
2006,5/12/17,1,1,Discourtesy,3059,Word
2006,5/12/17,1,1,Discourtesy,3069,Word
2006,5/12/17,1,1,Discourtesy,3070,Word
2006,5/12/17,1,1,Discourtesy,3071,Word
2006,5/12/17,1,1,Discourtesy,3073,Word
2006,5/12/17,1,1,Discourtesy,3179,Word
2006,5/12/17,1,1,Discourtesy,3180,Word
2006,5/12/17,1,1,Discourtesy,3181,Word
2006,5/12/17,1,1,Discourtesy,3215,Word
2006,5/12/17,1,1,Discourtesy,3218,Word
2006,5/12/17,1,1,Discourtesy,3232,Word
2006,5/12/17,1,1,Discourtesy,3235,Word
2006,5/12/17,1,1,Discourtesy,3269,Word
2006,5/12/17,1,1,Discourtesy,3284,Word
2006,5/12/17,1,1,Discourtesy,3285,Word
2006,5/12/17,1,1,Discourtesy,3288,Word
2006,5/12/17,1,1,Discourtesy,3325,Word
2007,5/12/17,1,1,Discourtesy,2734,Action
2007,5/12/17,1,1,Discourtesy,3018,Action
2007,5/12/17,1,1,Discourtesy,2793,Demeanor/tone
2007,5/12/17,1,1,Discourtesy,2794,Demeanor/tone
2007,5/12/17,1,1,Discourtesy,2624,Gesture
2007,5/12/17,1,1,Discourtesy,3129,Gesture
2007,5/12/17,1,1,Discourtesy,3167,Gesture
2007,5/12/17,1,1,Discourtesy,3347,Gesture
2007,5/12/17,1,1,Discourtesy,3127,Other
2007,5/12/17,1,1,Discourtesy,2492,Word
2007,5/12/17,1,1,Discourtesy,2493,Word
2007,5/12/17,1,1,Discourtesy,2500,Word
2007,5/12/17,1,1,Discourtesy,2511,Word
2007,5/12/17,1,1,Discourtesy,2574,Word
2007,5/12/17,1,1,Discourtesy,2575,Word
2007,5/12/17,1,1,Discourtesy,2576,Word
2007,5/12/17,1,1,Discourtesy,2577,Word
2007,5/12/17,1,1,Discourtesy,2578,Word
2007,5/12/17,1,1,Discourtesy,2614,Word
2007,5/12/17,1,1,Discourtesy,2628,Word
2007,5/12/17,1,1,Discourtesy,2629,Word
2007,5/12/17,1,1,Discourtesy,2630,Word
2007,5/12/17,1,1,Discourtesy,2631,Word
2007,5/12/17,1,1,Discourtesy,2675,Word
2007,5/12/17,1,1,Discourtesy,2677,Word
2007,5/12/17,1,1,Discourtesy,2716,Word
2007,5/12/17,1,1,Discourtesy,2733,Word
2007,5/12/17,1,1,Discourtesy,2795,Word
2007,5/12/17,1,1,Discourtesy,2796,Word
2007,5/12/17,1,1,Discourtesy,2824,Word
2007,5/12/17,1,1,Discourtesy,2827,Word
2007,5/12/17,1,1,Discourtesy,2829,Word
2007,5/12/17,1,1,Discourtesy,2839,Word
2007,5/12/17,1,1,Discourtesy,2900,Word
2007,5/12/17,1,1,Discourtesy,2962,Word
2007,5/12/17,1,1,Discourtesy,2963,Word
2007,5/12/17,1,1,Discourtesy,2964,Word
2007,5/12/17,1,1,Discourtesy,2965,Word
2007,5/12/17,1,1,Discourtesy,3016,Word
2007,5/12/17,1,1,Discourtesy,3017,Word
2007,5/12/17,1,1,Discourtesy,3068,Word
2007,5/12/17,1,1,Discourtesy,3074,Word
2007,5/12/17,1,1,Discourtesy,3075,Word
2007,5/12/17,1,1,Discourtesy,3119,Word
2007,5/12/17,1,1,Discourtesy,3120,Word
2007,5/12/17,1,1,Discourtesy,3121,Word
2007,5/12/17,1,1,Discourtesy,3125,Word
2007,5/12/17,1,1,Discourtesy,3126,Word
