Close Year,Date Stamp,Full Investigation,Number of Records (copy),Number of Records,Uniq Id
2014,5/12/17,Fully Investigated,1,1,48673
2014,5/12/17,Fully Investigated,1,1,48717
2014,5/12/17,Fully Investigated,1,1,48725
2014,5/12/17,Fully Investigated,1,1,48730
2014,5/12/17,Fully Investigated,1,1,48733
2014,5/12/17,Fully Investigated,1,1,48736
2014,5/12/17,Fully Investigated,1,1,48737
2014,5/12/17,Fully Investigated,1,1,48835
2014,5/12/17,Fully Investigated,1,1,48851
2014,5/12/17,Fully Investigated,1,1,48882
2014,5/12/17,Fully Investigated,1,1,48919
2014,5/12/17,Fully Investigated,1,1,48921
2014,5/12/17,Fully Investigated,1,1,49031
2014,5/12/17,Fully Investigated,1,1,49046
2014,5/12/17,Fully Investigated,1,1,49048
2014,5/12/17,Fully Investigated,1,1,49054
2014,5/12/17,Fully Investigated,1,1,49174
2014,5/12/17,Fully Investigated,1,1,49185
2014,5/12/17,Fully Investigated,1,1,49190
2014,5/12/17,Fully Investigated,1,1,49201
2014,5/12/17,Fully Investigated,1,1,49226
2014,5/12/17,Fully Investigated,1,1,49260
2014,5/12/17,Fully Investigated,1,1,49290
2014,5/12/17,Fully Investigated,1,1,49300
2014,5/12/17,Fully Investigated,1,1,49313
2014,5/12/17,Fully Investigated,1,1,49314
2014,5/12/17,Fully Investigated,1,1,49317
2014,5/12/17,Fully Investigated,1,1,49340
2014,5/12/17,Fully Investigated,1,1,49344
2014,5/12/17,Fully Investigated,1,1,49487
2014,5/12/17,Fully Investigated,1,1,49495
2014,5/12/17,Fully Investigated,1,1,49498
2014,5/12/17,Fully Investigated,1,1,49538
2014,5/12/17,Fully Investigated,1,1,49539
2014,5/12/17,Fully Investigated,1,1,49546
2014,5/12/17,Fully Investigated,1,1,49586
2014,5/12/17,Fully Investigated,1,1,49602
2014,5/12/17,Fully Investigated,1,1,49617
2014,5/12/17,Fully Investigated,1,1,49625
2014,5/12/17,Fully Investigated,1,1,49774
2014,5/12/17,Fully Investigated,1,1,49785
2014,5/12/17,Fully Investigated,1,1,49787
2014,5/12/17,Fully Investigated,1,1,49796
2014,5/12/17,Fully Investigated,1,1,49803
2014,5/12/17,Fully Investigated,1,1,49811
2014,5/12/17,Fully Investigated,1,1,49812
2014,5/12/17,Fully Investigated,1,1,49820
2014,5/12/17,Fully Investigated,1,1,49829
2014,5/12/17,Fully Investigated,1,1,49833
2014,5/12/17,Fully Investigated,1,1,49877
2014,5/12/17,Fully Investigated,1,1,49880
2014,5/12/17,Fully Investigated,1,1,49896
2014,5/12/17,Fully Investigated,1,1,49907
2014,5/12/17,Fully Investigated,1,1,49913
2014,5/12/17,Fully Investigated,1,1,49928
2014,5/12/17,Fully Investigated,1,1,50024
2014,5/12/17,Fully Investigated,1,1,50045
2014,5/12/17,Fully Investigated,1,1,50057
2014,5/12/17,Fully Investigated,1,1,50072
2014,5/12/17,Fully Investigated,1,1,50076
2014,5/12/17,Fully Investigated,1,1,50110
2014,5/12/17,Fully Investigated,1,1,50113
2014,5/12/17,Fully Investigated,1,1,50129
2014,5/12/17,Fully Investigated,1,1,50139
2014,5/12/17,Fully Investigated,1,1,50145
2014,5/12/17,Fully Investigated,1,1,50153
2014,5/12/17,Fully Investigated,1,1,50179
2014,5/12/17,Fully Investigated,1,1,50199
2014,5/12/17,Fully Investigated,1,1,50201
2014,5/12/17,Fully Investigated,1,1,50207
2014,5/12/17,Fully Investigated,1,1,50211
2014,5/12/17,Fully Investigated,1,1,50218
2014,5/12/17,Fully Investigated,1,1,50219
2014,5/12/17,Fully Investigated,1,1,50269
2014,5/12/17,Fully Investigated,1,1,50279
2014,5/12/17,Fully Investigated,1,1,50282
2014,5/12/17,Fully Investigated,1,1,50323
2014,5/12/17,Fully Investigated,1,1,50324
2014,5/12/17,Fully Investigated,1,1,50336
2014,5/12/17,Fully Investigated,1,1,50346
2014,5/12/17,Fully Investigated,1,1,50362
2014,5/12/17,Fully Investigated,1,1,50364
2014,5/12/17,Fully Investigated,1,1,50393
2014,5/12/17,Fully Investigated,1,1,50402
2014,5/12/17,Fully Investigated,1,1,50424
2014,5/12/17,Fully Investigated,1,1,50426
2014,5/12/17,Fully Investigated,1,1,50431
2014,5/12/17,Fully Investigated,1,1,50432
2014,5/12/17,Fully Investigated,1,1,50445
2014,5/12/17,Fully Investigated,1,1,50464
2014,5/12/17,Fully Investigated,1,1,50477
2014,5/12/17,Fully Investigated,1,1,50480
2014,5/12/17,Fully Investigated,1,1,50488
2014,5/12/17,Fully Investigated,1,1,50554
2014,5/12/17,Fully Investigated,1,1,50557
2014,5/12/17,Fully Investigated,1,1,50559
2014,5/12/17,Fully Investigated,1,1,50563
2014,5/12/17,Fully Investigated,1,1,50567
2014,5/12/17,Fully Investigated,1,1,50598
2014,5/12/17,Fully Investigated,1,1,50599
2014,5/12/17,Fully Investigated,1,1,50606
2014,5/12/17,Fully Investigated,1,1,50614
2014,5/12/17,Fully Investigated,1,1,50625
2014,5/12/17,Fully Investigated,1,1,50626
2014,5/12/17,Fully Investigated,1,1,50651
2014,5/12/17,Fully Investigated,1,1,50652
2014,5/12/17,Fully Investigated,1,1,50675
2014,5/12/17,Fully Investigated,1,1,50677
2014,5/12/17,Fully Investigated,1,1,50683
2014,5/12/17,Fully Investigated,1,1,50692
2014,5/12/17,Fully Investigated,1,1,50698
2014,5/12/17,Fully Investigated,1,1,50701
2014,5/12/17,Fully Investigated,1,1,50720
2014,5/12/17,Fully Investigated,1,1,50725
2014,5/12/17,Fully Investigated,1,1,50727
2014,5/12/17,Fully Investigated,1,1,50730
2014,5/12/17,Fully Investigated,1,1,50739
2014,5/12/17,Fully Investigated,1,1,50752
2014,5/12/17,Fully Investigated,1,1,50759
2014,5/12/17,Fully Investigated,1,1,50768
2014,5/12/17,Fully Investigated,1,1,50780
2014,5/12/17,Fully Investigated,1,1,50783
2014,5/12/17,Fully Investigated,1,1,50785
2014,5/12/17,Fully Investigated,1,1,50792
2014,5/12/17,Fully Investigated,1,1,50793
2014,5/12/17,Fully Investigated,1,1,50799
2014,5/12/17,Fully Investigated,1,1,50800
2014,5/12/17,Fully Investigated,1,1,50817
2014,5/12/17,Fully Investigated,1,1,50849
2014,5/12/17,Fully Investigated,1,1,50867
2014,5/12/17,Fully Investigated,1,1,50925
2014,5/12/17,Fully Investigated,1,1,50952
2014,5/12/17,Fully Investigated,1,1,50967
2014,5/12/17,Fully Investigated,1,1,50982
2014,5/12/17,Fully Investigated,1,1,50985
2014,5/12/17,Fully Investigated,1,1,50990
2014,5/12/17,Fully Investigated,1,1,50995
2014,5/12/17,Fully Investigated,1,1,50996
2014,5/12/17,Fully Investigated,1,1,51013
2014,5/12/17,Fully Investigated,1,1,51015
2014,5/12/17,Fully Investigated,1,1,51018
2014,5/12/17,Fully Investigated,1,1,51026
2014,5/12/17,Fully Investigated,1,1,51028
2014,5/12/17,Fully Investigated,1,1,51034
2014,5/12/17,Fully Investigated,1,1,51048
2014,5/12/17,Fully Investigated,1,1,51050
2014,5/12/17,Fully Investigated,1,1,51051
2014,5/12/17,Fully Investigated,1,1,51055
2014,5/12/17,Fully Investigated,1,1,51062
2014,5/12/17,Fully Investigated,1,1,51063
2014,5/12/17,Fully Investigated,1,1,51080
2014,5/12/17,Fully Investigated,1,1,51083
2014,5/12/17,Fully Investigated,1,1,51085
2014,5/12/17,Fully Investigated,1,1,51086
2014,5/12/17,Fully Investigated,1,1,51087
2014,5/12/17,Fully Investigated,1,1,51092
2014,5/12/17,Fully Investigated,1,1,51096
2014,5/12/17,Fully Investigated,1,1,51168
2014,5/12/17,Fully Investigated,1,1,51169
2014,5/12/17,Fully Investigated,1,1,51175
2014,5/12/17,Fully Investigated,1,1,51178
2014,5/12/17,Fully Investigated,1,1,51193
2014,5/12/17,Fully Investigated,1,1,51207
2014,5/12/17,Fully Investigated,1,1,51218
2014,5/12/17,Fully Investigated,1,1,51225
2014,5/12/17,Fully Investigated,1,1,51230
2014,5/12/17,Fully Investigated,1,1,51235
2014,5/12/17,Fully Investigated,1,1,51237
2014,5/12/17,Fully Investigated,1,1,51248
2014,5/12/17,Fully Investigated,1,1,51253
2014,5/12/17,Fully Investigated,1,1,51259
2014,5/12/17,Fully Investigated,1,1,51263
2014,5/12/17,Fully Investigated,1,1,51269
2014,5/12/17,Fully Investigated,1,1,51270
2014,5/12/17,Fully Investigated,1,1,51274
2014,5/12/17,Fully Investigated,1,1,51275
2014,5/12/17,Fully Investigated,1,1,51342
2014,5/12/17,Fully Investigated,1,1,51348
2014,5/12/17,Fully Investigated,1,1,51355
2014,5/12/17,Fully Investigated,1,1,51359
2014,5/12/17,Fully Investigated,1,1,51373
2014,5/12/17,Fully Investigated,1,1,51382
2014,5/12/17,Fully Investigated,1,1,51385
2014,5/12/17,Fully Investigated,1,1,51387
2014,5/12/17,Fully Investigated,1,1,51391
2014,5/12/17,Fully Investigated,1,1,51392
2014,5/12/17,Fully Investigated,1,1,51480
2014,5/12/17,Fully Investigated,1,1,51481
2014,5/12/17,Fully Investigated,1,1,51496
2014,5/12/17,Fully Investigated,1,1,51508
2014,5/12/17,Fully Investigated,1,1,51513
2014,5/12/17,Fully Investigated,1,1,51521
2014,5/12/17,Fully Investigated,1,1,51526
2014,5/12/17,Fully Investigated,1,1,51527
2014,5/12/17,Fully Investigated,1,1,51535
2014,5/12/17,Fully Investigated,1,1,51536
2014,5/12/17,Fully Investigated,1,1,51549
2014,5/12/17,Fully Investigated,1,1,51555
2014,5/12/17,Fully Investigated,1,1,51564
2014,5/12/17,Fully Investigated,1,1,51567
2014,5/12/17,Fully Investigated,1,1,51569
2014,5/12/17,Fully Investigated,1,1,51572
2014,5/12/17,Fully Investigated,1,1,51574
2014,5/12/17,Fully Investigated,1,1,51578
2014,5/12/17,Fully Investigated,1,1,51585
2014,5/12/17,Fully Investigated,1,1,51587
2014,5/12/17,Fully Investigated,1,1,51592
2014,5/12/17,Fully Investigated,1,1,51593
2014,5/12/17,Fully Investigated,1,1,51597
2014,5/12/17,Fully Investigated,1,1,51598
2014,5/12/17,Fully Investigated,1,1,51601
2014,5/12/17,Fully Investigated,1,1,51609
2014,5/12/17,Fully Investigated,1,1,51611
2014,5/12/17,Fully Investigated,1,1,51621
2014,5/12/17,Fully Investigated,1,1,51631
2014,5/12/17,Fully Investigated,1,1,51632
2014,5/12/17,Fully Investigated,1,1,51636
2014,5/12/17,Fully Investigated,1,1,51645
2014,5/12/17,Fully Investigated,1,1,51651
2014,5/12/17,Fully Investigated,1,1,51652
2014,5/12/17,Fully Investigated,1,1,51654
2014,5/12/17,Fully Investigated,1,1,51655
2014,5/12/17,Fully Investigated,1,1,51658
2014,5/12/17,Fully Investigated,1,1,51664
2014,5/12/17,Fully Investigated,1,1,51665
2014,5/12/17,Fully Investigated,1,1,51666
2014,5/12/17,Fully Investigated,1,1,51670
2014,5/12/17,Fully Investigated,1,1,51679
2014,5/12/17,Fully Investigated,1,1,51694
2014,5/12/17,Fully Investigated,1,1,51774
2014,5/12/17,Fully Investigated,1,1,51790
2014,5/12/17,Fully Investigated,1,1,51813
2014,5/12/17,Fully Investigated,1,1,51847
2014,5/12/17,Fully Investigated,1,1,51850
2014,5/12/17,Fully Investigated,1,1,51851
2014,5/12/17,Fully Investigated,1,1,51856
2014,5/12/17,Fully Investigated,1,1,51870
2014,5/12/17,Fully Investigated,1,1,51875
2014,5/12/17,Fully Investigated,1,1,51876
2014,5/12/17,Fully Investigated,1,1,51878
2014,5/12/17,Fully Investigated,1,1,51882
2014,5/12/17,Fully Investigated,1,1,51885
2014,5/12/17,Fully Investigated,1,1,51887
2014,5/12/17,Fully Investigated,1,1,51902
2014,5/12/17,Fully Investigated,1,1,51905
2014,5/12/17,Fully Investigated,1,1,51909
2014,5/12/17,Fully Investigated,1,1,51910
2014,5/12/17,Fully Investigated,1,1,51916
2014,5/12/17,Fully Investigated,1,1,51934
2014,5/12/17,Fully Investigated,1,1,51935
2014,5/12/17,Fully Investigated,1,1,51939
2014,5/12/17,Fully Investigated,1,1,51940
2014,5/12/17,Fully Investigated,1,1,51949
2014,5/12/17,Fully Investigated,1,1,51957
2014,5/12/17,Fully Investigated,1,1,51958
2014,5/12/17,Fully Investigated,1,1,51960
2014,5/12/17,Fully Investigated,1,1,51962
2014,5/12/17,Fully Investigated,1,1,51970
2014,5/12/17,Fully Investigated,1,1,51971
2014,5/12/17,Fully Investigated,1,1,51984
2014,5/12/17,Fully Investigated,1,1,51987
2014,5/12/17,Fully Investigated,1,1,51988
2014,5/12/17,Fully Investigated,1,1,51993
2014,5/12/17,Fully Investigated,1,1,51999
2014,5/12/17,Fully Investigated,1,1,52000
2014,5/12/17,Fully Investigated,1,1,52005
2014,5/12/17,Fully Investigated,1,1,52006
2014,5/12/17,Fully Investigated,1,1,52012
2014,5/12/17,Fully Investigated,1,1,52013
2014,5/12/17,Fully Investigated,1,1,52027
2014,5/12/17,Fully Investigated,1,1,52029
2014,5/12/17,Fully Investigated,1,1,52034
2014,5/12/17,Fully Investigated,1,1,52044
2014,5/12/17,Fully Investigated,1,1,52047
2014,5/12/17,Fully Investigated,1,1,52051
2014,5/12/17,Fully Investigated,1,1,52053
2014,5/12/17,Fully Investigated,1,1,52058
2014,5/12/17,Fully Investigated,1,1,52060
2014,5/12/17,Fully Investigated,1,1,52062
2014,5/12/17,Fully Investigated,1,1,52063
2014,5/12/17,Fully Investigated,1,1,52064
2014,5/12/17,Fully Investigated,1,1,52071
2014,5/12/17,Fully Investigated,1,1,52073
2014,5/12/17,Fully Investigated,1,1,52078
2014,5/12/17,Fully Investigated,1,1,52082
2014,5/12/17,Fully Investigated,1,1,52092
2014,5/12/17,Fully Investigated,1,1,52096
2014,5/12/17,Fully Investigated,1,1,52104
2014,5/12/17,Fully Investigated,1,1,52106
2014,5/12/17,Fully Investigated,1,1,52109
2014,5/12/17,Fully Investigated,1,1,52110
2014,5/12/17,Fully Investigated,1,1,52117
2014,5/12/17,Fully Investigated,1,1,52118
2014,5/12/17,Fully Investigated,1,1,52124
2014,5/12/17,Fully Investigated,1,1,52125
2014,5/12/17,Fully Investigated,1,1,52130
2014,5/12/17,Fully Investigated,1,1,52134
2014,5/12/17,Fully Investigated,1,1,52137
2014,5/12/17,Fully Investigated,1,1,52138
2014,5/12/17,Fully Investigated,1,1,52145
2014,5/12/17,Fully Investigated,1,1,52146
2014,5/12/17,Fully Investigated,1,1,52147
2014,5/12/17,Fully Investigated,1,1,52149
2014,5/12/17,Fully Investigated,1,1,52153
2014,5/12/17,Fully Investigated,1,1,52160
2014,5/12/17,Fully Investigated,1,1,52175
2014,5/12/17,Fully Investigated,1,1,52179
2014,5/12/17,Fully Investigated,1,1,52180
2014,5/12/17,Fully Investigated,1,1,52184
2014,5/12/17,Fully Investigated,1,1,52195
2014,5/12/17,Fully Investigated,1,1,52196
2014,5/12/17,Fully Investigated,1,1,52198
2014,5/12/17,Fully Investigated,1,1,52200
2014,5/12/17,Fully Investigated,1,1,52201
2014,5/12/17,Fully Investigated,1,1,52202
2014,5/12/17,Fully Investigated,1,1,52210
2014,5/12/17,Fully Investigated,1,1,52221
2014,5/12/17,Fully Investigated,1,1,52223
2014,5/12/17,Fully Investigated,1,1,52227
2014,5/12/17,Fully Investigated,1,1,52236
2014,5/12/17,Fully Investigated,1,1,52238
2014,5/12/17,Fully Investigated,1,1,52241
2014,5/12/17,Fully Investigated,1,1,52254
2014,5/12/17,Fully Investigated,1,1,52255
2014,5/12/17,Fully Investigated,1,1,52256
2014,5/12/17,Fully Investigated,1,1,52257
2014,5/12/17,Fully Investigated,1,1,52267
2014,5/12/17,Fully Investigated,1,1,52414
2014,5/12/17,Fully Investigated,1,1,52417
2014,5/12/17,Fully Investigated,1,1,52424
2014,5/12/17,Fully Investigated,1,1,52433
2014,5/12/17,Fully Investigated,1,1,52434
2014,5/12/17,Fully Investigated,1,1,52439
2014,5/12/17,Fully Investigated,1,1,52446
2014,5/12/17,Fully Investigated,1,1,52453
2014,5/12/17,Fully Investigated,1,1,52456
2014,5/12/17,Fully Investigated,1,1,52459
2014,5/12/17,Fully Investigated,1,1,52460
2014,5/12/17,Fully Investigated,1,1,52461
2014,5/12/17,Fully Investigated,1,1,52464
2014,5/12/17,Fully Investigated,1,1,52468
2014,5/12/17,Fully Investigated,1,1,52471
2014,5/12/17,Fully Investigated,1,1,52473
2014,5/12/17,Fully Investigated,1,1,52483
2014,5/12/17,Fully Investigated,1,1,52486
2014,5/12/17,Fully Investigated,1,1,52497
2014,5/12/17,Fully Investigated,1,1,52498
2014,5/12/17,Fully Investigated,1,1,52512
2014,5/12/17,Fully Investigated,1,1,52515
2014,5/12/17,Fully Investigated,1,1,52528
2014,5/12/17,Fully Investigated,1,1,52530
2014,5/12/17,Fully Investigated,1,1,52534
2014,5/12/17,Fully Investigated,1,1,52539
2014,5/12/17,Fully Investigated,1,1,52541
2014,5/12/17,Fully Investigated,1,1,52544
2014,5/12/17,Fully Investigated,1,1,52545
2014,5/12/17,Fully Investigated,1,1,52550
2014,5/12/17,Fully Investigated,1,1,52553
2014,5/12/17,Fully Investigated,1,1,52592
2014,5/12/17,Fully Investigated,1,1,52600
2014,5/12/17,Fully Investigated,1,1,52601
2014,5/12/17,Fully Investigated,1,1,52604
2014,5/12/17,Fully Investigated,1,1,52608
2014,5/12/17,Fully Investigated,1,1,52614
2014,5/12/17,Fully Investigated,1,1,52629
2014,5/12/17,Fully Investigated,1,1,52631
2014,5/12/17,Fully Investigated,1,1,52633
2014,5/12/17,Fully Investigated,1,1,52639
2014,5/12/17,Fully Investigated,1,1,52643
2014,5/12/17,Fully Investigated,1,1,52644
2014,5/12/17,Fully Investigated,1,1,52645
2014,5/12/17,Fully Investigated,1,1,52649
2014,5/12/17,Fully Investigated,1,1,52653
2014,5/12/17,Fully Investigated,1,1,52654
2014,5/12/17,Fully Investigated,1,1,52659
2014,5/12/17,Fully Investigated,1,1,52661
2014,5/12/17,Fully Investigated,1,1,52662
2014,5/12/17,Fully Investigated,1,1,52665
2014,5/12/17,Fully Investigated,1,1,52666
2014,5/12/17,Fully Investigated,1,1,52668
2014,5/12/17,Fully Investigated,1,1,52670
2014,5/12/17,Fully Investigated,1,1,52675
2014,5/12/17,Fully Investigated,1,1,52678
2014,5/12/17,Fully Investigated,1,1,52683
2014,5/12/17,Fully Investigated,1,1,52689
2014,5/12/17,Fully Investigated,1,1,52691
2014,5/12/17,Fully Investigated,1,1,52692
2014,5/12/17,Fully Investigated,1,1,52694
2014,5/12/17,Fully Investigated,1,1,52696
2014,5/12/17,Fully Investigated,1,1,52699
2014,5/12/17,Fully Investigated,1,1,52703
2014,5/12/17,Fully Investigated,1,1,52704
2014,5/12/17,Fully Investigated,1,1,52709
2014,5/12/17,Fully Investigated,1,1,52711
2014,5/12/17,Fully Investigated,1,1,52726
2014,5/12/17,Fully Investigated,1,1,52728
2014,5/12/17,Fully Investigated,1,1,52735
2014,5/12/17,Fully Investigated,1,1,52746
2014,5/12/17,Fully Investigated,1,1,52747
2014,5/12/17,Fully Investigated,1,1,52751
2014,5/12/17,Fully Investigated,1,1,52753
2014,5/12/17,Fully Investigated,1,1,52754
2014,5/12/17,Fully Investigated,1,1,52760
2014,5/12/17,Fully Investigated,1,1,52771
2014,5/12/17,Fully Investigated,1,1,52772
2014,5/12/17,Fully Investigated,1,1,52777
2014,5/12/17,Fully Investigated,1,1,52778
2014,5/12/17,Fully Investigated,1,1,52783
2014,5/12/17,Fully Investigated,1,1,52785
2014,5/12/17,Fully Investigated,1,1,52788
2014,5/12/17,Fully Investigated,1,1,52791
2014,5/12/17,Fully Investigated,1,1,52793
2014,5/12/17,Fully Investigated,1,1,52796
2014,5/12/17,Fully Investigated,1,1,52797
2014,5/12/17,Fully Investigated,1,1,52798
2014,5/12/17,Fully Investigated,1,1,52799
2014,5/12/17,Fully Investigated,1,1,52806
2014,5/12/17,Fully Investigated,1,1,52809
2014,5/12/17,Fully Investigated,1,1,52810
2014,5/12/17,Fully Investigated,1,1,52812
2014,5/12/17,Fully Investigated,1,1,52822
2014,5/12/17,Fully Investigated,1,1,52831
2014,5/12/17,Fully Investigated,1,1,52836
2014,5/12/17,Fully Investigated,1,1,52839
2014,5/12/17,Fully Investigated,1,1,52843
2014,5/12/17,Fully Investigated,1,1,52844
2014,5/12/17,Fully Investigated,1,1,52845
2014,5/12/17,Fully Investigated,1,1,52854
2014,5/12/17,Fully Investigated,1,1,52869
2014,5/12/17,Fully Investigated,1,1,52905
2014,5/12/17,Fully Investigated,1,1,52913
2014,5/12/17,Fully Investigated,1,1,52921
2014,5/12/17,Fully Investigated,1,1,52947
2014,5/12/17,Fully Investigated,1,1,52962
2014,5/12/17,Fully Investigated,1,1,52982
2014,5/12/17,Fully Investigated,1,1,52995
2014,5/12/17,Fully Investigated,1,1,53020
2014,5/12/17,Fully Investigated,1,1,53031
2014,5/12/17,Fully Investigated,1,1,53033
2014,5/12/17,Fully Investigated,1,1,53035
2014,5/12/17,Fully Investigated,1,1,53043
2014,5/12/17,Fully Investigated,1,1,53044
2014,5/12/17,Fully Investigated,1,1,53045
2014,5/12/17,Fully Investigated,1,1,53056
2014,5/12/17,Fully Investigated,1,1,53063
2014,5/12/17,Fully Investigated,1,1,53066
2014,5/12/17,Fully Investigated,1,1,53067
2014,5/12/17,Fully Investigated,1,1,53075
2014,5/12/17,Fully Investigated,1,1,53079
2014,5/12/17,Fully Investigated,1,1,53080
2014,5/12/17,Fully Investigated,1,1,53081
2014,5/12/17,Fully Investigated,1,1,53084
2014,5/12/17,Fully Investigated,1,1,53090
2014,5/12/17,Fully Investigated,1,1,53093
2014,5/12/17,Fully Investigated,1,1,53106
2014,5/12/17,Fully Investigated,1,1,53119
2014,5/12/17,Fully Investigated,1,1,53130
2014,5/12/17,Fully Investigated,1,1,53136
2014,5/12/17,Fully Investigated,1,1,53138
2014,5/12/17,Fully Investigated,1,1,53140
2014,5/12/17,Fully Investigated,1,1,53141
2014,5/12/17,Fully Investigated,1,1,53143
2014,5/12/17,Fully Investigated,1,1,53156
2014,5/12/17,Fully Investigated,1,1,53163
2014,5/12/17,Fully Investigated,1,1,53168
2014,5/12/17,Fully Investigated,1,1,53225
2014,5/12/17,Fully Investigated,1,1,53262
2014,5/12/17,Fully Investigated,1,1,53296
2014,5/12/17,Fully Investigated,1,1,53297
2014,5/12/17,Fully Investigated,1,1,53299
2014,5/12/17,Fully Investigated,1,1,53300
2014,5/12/17,Fully Investigated,1,1,53304
2014,5/12/17,Fully Investigated,1,1,53313
2014,5/12/17,Fully Investigated,1,1,53324
2014,5/12/17,Fully Investigated,1,1,53335
2014,5/12/17,Fully Investigated,1,1,53336
2014,5/12/17,Fully Investigated,1,1,53338
2014,5/12/17,Fully Investigated,1,1,53340
2014,5/12/17,Fully Investigated,1,1,53344
2014,5/12/17,Fully Investigated,1,1,53348
2014,5/12/17,Fully Investigated,1,1,53351
2014,5/12/17,Fully Investigated,1,1,53355
2014,5/12/17,Fully Investigated,1,1,53366
2014,5/12/17,Fully Investigated,1,1,53375
2014,5/12/17,Fully Investigated,1,1,53377
2014,5/12/17,Fully Investigated,1,1,53379
2014,5/12/17,Fully Investigated,1,1,53381
2014,5/12/17,Fully Investigated,1,1,53386
2014,5/12/17,Fully Investigated,1,1,53393
2014,5/12/17,Fully Investigated,1,1,53396
2014,5/12/17,Fully Investigated,1,1,53400
2014,5/12/17,Fully Investigated,1,1,53402
2014,5/12/17,Fully Investigated,1,1,53404
2014,5/12/17,Fully Investigated,1,1,53405
2014,5/12/17,Fully Investigated,1,1,53410
2014,5/12/17,Fully Investigated,1,1,53412
2014,5/12/17,Fully Investigated,1,1,53414
2014,5/12/17,Fully Investigated,1,1,53419
2014,5/12/17,Fully Investigated,1,1,53420
2014,5/12/17,Fully Investigated,1,1,53424
2014,5/12/17,Fully Investigated,1,1,53428
2014,5/12/17,Fully Investigated,1,1,53432
2014,5/12/17,Fully Investigated,1,1,53433
2014,5/12/17,Fully Investigated,1,1,53434
2014,5/12/17,Fully Investigated,1,1,53438
2014,5/12/17,Fully Investigated,1,1,53469
2014,5/12/17,Fully Investigated,1,1,53483
2014,5/12/17,Fully Investigated,1,1,53485
2014,5/12/17,Fully Investigated,1,1,53488
2014,5/12/17,Fully Investigated,1,1,53533
2014,5/12/17,Fully Investigated,1,1,53545
2014,5/12/17,Fully Investigated,1,1,53546
2014,5/12/17,Fully Investigated,1,1,53547
2014,5/12/17,Fully Investigated,1,1,53554
2014,5/12/17,Fully Investigated,1,1,53557
2014,5/12/17,Fully Investigated,1,1,53560
2014,5/12/17,Fully Investigated,1,1,53567
2014,5/12/17,Fully Investigated,1,1,53569
2014,5/12/17,Fully Investigated,1,1,53575
2014,5/12/17,Fully Investigated,1,1,53579
2014,5/12/17,Fully Investigated,1,1,53588
2014,5/12/17,Fully Investigated,1,1,53590
2014,5/12/17,Fully Investigated,1,1,53591
2014,5/12/17,Fully Investigated,1,1,53592
2014,5/12/17,Fully Investigated,1,1,53593
2014,5/12/17,Fully Investigated,1,1,53594
2014,5/12/17,Fully Investigated,1,1,53595
2014,5/12/17,Fully Investigated,1,1,53597
2014,5/12/17,Fully Investigated,1,1,53599
2014,5/12/17,Fully Investigated,1,1,53601
2014,5/12/17,Fully Investigated,1,1,53604
2014,5/12/17,Fully Investigated,1,1,53606
2014,5/12/17,Fully Investigated,1,1,53607
2014,5/12/17,Fully Investigated,1,1,53610
2014,5/12/17,Fully Investigated,1,1,53611
2014,5/12/17,Fully Investigated,1,1,53612
2014,5/12/17,Fully Investigated,1,1,53614
2014,5/12/17,Fully Investigated,1,1,53616
2014,5/12/17,Fully Investigated,1,1,53617
2014,5/12/17,Fully Investigated,1,1,53621
2014,5/12/17,Fully Investigated,1,1,53622
2014,5/12/17,Fully Investigated,1,1,53625
2014,5/12/17,Fully Investigated,1,1,53628
2014,5/12/17,Fully Investigated,1,1,53637
2014,5/12/17,Fully Investigated,1,1,53650
2014,5/12/17,Fully Investigated,1,1,53656
2014,5/12/17,Fully Investigated,1,1,53658
2014,5/12/17,Fully Investigated,1,1,53659
2014,5/12/17,Fully Investigated,1,1,53661
2014,5/12/17,Fully Investigated,1,1,53664
2014,5/12/17,Fully Investigated,1,1,53665
2014,5/12/17,Fully Investigated,1,1,53666
2014,5/12/17,Fully Investigated,1,1,53673
2014,5/12/17,Fully Investigated,1,1,53675
2014,5/12/17,Fully Investigated,1,1,53676
2014,5/12/17,Fully Investigated,1,1,53678
2014,5/12/17,Fully Investigated,1,1,53679
2014,5/12/17,Fully Investigated,1,1,53680
2014,5/12/17,Fully Investigated,1,1,53691
2014,5/12/17,Fully Investigated,1,1,53692
2014,5/12/17,Fully Investigated,1,1,53694
2014,5/12/17,Fully Investigated,1,1,53703
2014,5/12/17,Fully Investigated,1,1,53707
2014,5/12/17,Fully Investigated,1,1,53712
2014,5/12/17,Fully Investigated,1,1,53713
2014,5/12/17,Fully Investigated,1,1,53716
2014,5/12/17,Fully Investigated,1,1,53719
2014,5/12/17,Fully Investigated,1,1,53720
2014,5/12/17,Fully Investigated,1,1,53723
2014,5/12/17,Fully Investigated,1,1,53724
2014,5/12/17,Fully Investigated,1,1,53726
2014,5/12/17,Fully Investigated,1,1,53731
2014,5/12/17,Fully Investigated,1,1,53771
2014,5/12/17,Fully Investigated,1,1,53785
2014,5/12/17,Fully Investigated,1,1,53791
2014,5/12/17,Fully Investigated,1,1,53792
2014,5/12/17,Fully Investigated,1,1,53797
2014,5/12/17,Fully Investigated,1,1,53799
2014,5/12/17,Fully Investigated,1,1,53832
2014,5/12/17,Fully Investigated,1,1,53845
2014,5/12/17,Fully Investigated,1,1,53846
